name,code,credits
ECON1006,PENSANDO PROBLEMAS,3.0
IIND3113,SIMULAC. EVENTOS DISCRETOS,3.0
MFIN4241,EVALUACION DE PROYECTOS,2.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
IQUI2023,LAB. TERMODINAMICA,0.0
MUSI2416,INSTRUMENTO 6 - 15 - SAXOFON,4.0
FISI1914,TALLER DE ASTRONOMIA,1.0
ICYA2412C,COMPL MECANICA FLUIDOS AMBIENT,0.0
IBIO2251,LAB. FENÓMENOS DE TRANSP. BIOL,0.0
MUSI2201,PIANO COMPLEMENTARIO 5,3.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
MATE1201,PRECALCULO,3.0
LITE3525,SEM.NOV.CORTA ESTADOUNIDENSE,3.0
GEOC3049,LAB. SÍSMICA Y SISMOLOGÍA,0.0
ADMI3137,MODELOS DE LIDERAZGO,3.0
ARTE2112,PINTURA Y OBJETO,3.0
CPOL1000,INTRODUCC.CIENC.POLITICA.,3.0
ECON2203C,COMPL INTRODUCCIÓN A LA MACRO,0.0
MECA4202,REGULACIÓN ECONÓMICA,4.0
PSIC3811,PRÁCTICA 1 06,9.0
FISI1019,FISICA EXPERIMENTAL I,1.0
IBIO6004,TUTORIAL 3,4.0
PSIC2707,DISEÑO Y ANÁLISIS DE INV. 2,3.0
CISO4601,"CUERPOS, COSAS, ESPAC.: TEORIA",4.0
MUSI1910,CANTO 1,4.0
DISE2621,AMBIENTES INTERACTIVOS,3.0
MUSI1125A,LA HISTORIA DEL JAZZ,3.0
DPRO4302,DISEÑO DE SISTEMAS COLOIDALES,4.0
MUSI1903,LITERATURA VOCAL 1,1.0
EGOB1106,INTR. ASUNTOS PÚBLIC. GLOBALES,3.0
LENG1204,FRANCÉS 4,3.0
DISE1000,CAPACITACIÓN ARQ-DIS,0.0
DERE2201,OBLIGACIONES I,5.0
MUSI2206,ARMONIA 5,3.0
EGOB1500,MONITORIA PREGRADO EGOB,0.0
CBIO4800,SEMINARIOS INVESTIGACION L.D.,4.0
ECON2107,INTRODUCCIÓN A LA MICRO,3.0
LITE1611,ESPAÑOL,3.0
QUIM2518,FUNDAMENTOS DE FISICOQUÍMICA,3.0
LITE2577B,"LITERATURA,ARTE Y COMIDA",3.0
QUIM0000,INDUCCION,0.0
ICYA3102,PROYECTO DE GRADO ING. CIVIL,3.0
ISIS1205,ALGORITMICA Y PROGR. OBJ. II,3.0
LENG1103,INGLÉS 3,0.0
EGOB4201,EVALUACION DE POLITICAS PUBL.,4.0
ICYA1117C,COMPL. MECANICA DE MATERIALES,0.0
ANTR3006,SEMILLERO DE ETNOLINGUISTICA,0.0
IBIO2561,LAB PROC. SEÑ. E INST. BIO.,0.0
EMAT4805,ANÁLISIS DE ACTUACIÓN,4.0
ANTR3011,SEMILLERO DE ESTUDIOS URBANOS,0.0
SICO5308,GERENCIA DEL CAMBIO,3.0
QUIM1103,QUÍMICA,3.0
IELE2500L,LABORATOR SEÑALES,0.0
IQUI2091,TALLER PMC,0.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
"",,0.0
ICYA3078,PROY. FINAL DISEÑO ING.CIVIL,3.0
IQUI3106,FUND CIENCIA INGEN POLIMEROS,3.0
DERE2211,DERECHO COMERCIAL,3.0
LITE2408,GRIEGO III,3.0
ARTE1230,CINE COLOMBIANO,3.0
ICYA3408L,LAB TRATAMIENTO AGUAS RESIDU,0.0
BIOL2302,INVERTEBRADOS-TEO,3.0
DEPO3114,SELECCION RUGBY MASCULINO,1.0
CBIO6802,SEMIN.INVESTIGACION DOC. L.D.1,8.0
IELE1002,FUNDAMENTOS DE CIRCUITOS,3.0
IQUI2200L,TALLER DISEÑO EXPERIMENTAL,0.0
ANTR1133A,CUERPO MODERNO: HRIA Y CULTUR,3.0
MFIN4206,FINANZAS CORPORATIVAS,2.0
ANTR6997,PASANTIA ESTUDIANTES EXTERNOS,0.0
DEPO1200,ABDOMEN DE IMPACTO,1.0
EDUC4028,SEMINARIO INVESTIGACIÓN-ACCIÓN,4.0
DERE2402,ARGUMENTACION EN EL PROCESO PE,3.0
IELE3200L,LABORATORIO ELECTRONIC ANALOGA,0.0
ARQU1420,TALLER CIUDAD 2,3.0
MATE1207,CALCULO VECTORIAL,3.0
ANTR3007,SEMILL.PATRIMONIO CULTUR.OPCA,0.0
BIOL2311,VERTEBRADOS LAB,1.0
LITE1324,LITERATURA COLOMBIANA 3,3.0
EDUC4206,TESIS 1,6.0
MUSI1600,TECLADO 1,2.0
FISI1029,FISICA EXPERIMENTAL II,1.0
IBIO6002,TUTORIAL 1,4.0
ARQU3910,PROYECTO UNIDAD AVANZADA GRP1,5.0
DISE2502,MEDIO: CERÁMICA,3.0
EDUC6028,COLOQUIO INVESTIGACION VII,0.0
LENG1104,INGLÉS 4,0.0
DISE1415,MEDIOS MIXTOS,3.0
IIND2104C,REFUERZO MODELOS PROBABILISTIC,0.0
MGAD4401,ORGANIZACIONES,3.0
IIND3001,PROYECTO DE GRADO 2,3.0
FISI1018C,COMPL. FÍSICA I,0.0
MECA4109,MÉTODOS CUANTITATIVOS- MECA,4.0
DISE3144,E6: DISEÑO PARA EXPOSICIONES,3.0
IELE2009L,LAB COMPUTAC CIENTIFICA,0.0
LENG1104,INGLÉS 4,0.0
MLIT4520,SEM.PERMANENTE INVESTIGACIÓN,0.0
DERE2304,LEGISLACION Y POLITICAS PUBLIC,3.0
IIND3113C,REFUERZO SIMULA. EVENT.DISCRET,0.0
"",,0.0
GEOC3049,LAB. SÍSMICA Y SISMOLOGÍA,1.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
LENG1104,INGLÉS 4,0.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
DERE1101,INTRODUCCION AL DERECHO,4.0
CISO2109,ESTRUCTURALISMO Y POST-ESTRUCT,3.0
QUIM3992,PRACTICA MEDIO TIEMPO,3.0
ICYA2402L,LAB HIDRAULICA,0.0
EDUC4207,TESIS 2,6.0
MUSI1209,PIANO COMPLEMENTARIO 2,3.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
CONT1311,GOBERNANZA EMPRESARIAL,3.0
IBIO2561,LAB PROC. SEÑ. E INST. BIO.,0.0
DERE3273,FINANZAS PARA ABOGADOS,3.0
DISE1000,CAPACITACIÓN ARQ-DIS,0.0
IQUI2102C,COMPL. FENOMENOS TRANSPORTE 2,0.0
HIST1102,INTROD II:CONCEPTOS HISTORICOS,3.0
MATE1214C,CALC.INTEG-ECUAC.DIFEREN COMPL,0.0
CPOL6973,EX AREA MAYOR-TEORIA POLITICA,4.0
QUIM4221,NANOCIENCIAS PARA QUÍMICOS,4.0
ICYA2203,ANALISIS SIST. ESTRUCTURALES,3.0
IQUI3031,DISEÑO PLANTAS DE PROCESO,3.0
FISI1023,LABORATORIO DE FISICA BASICA 2,1.0
DISE3507,TEJIDO DE PUNTO,3.0
CISO6000,HISTORIOGRAFIA DE COLOMBIA,4.0
IBIO3702,PROYECTO INVESTIGAC.INGENIERIA,3.0
EDUC6004,PASANTIA CIFE,0.0
FILO1292B,EL ARTE DE LA ARGUMENTACIÓN,3.0
DEMP5303,PROTECCION LABORAL,2.0
EDUC6997,PASANTIA ESTUDIANTES EXTERNOS,0.0
ICYA2402L,LAB HIDRAULICA,0.0
IELE3001,PROYECTO DE GRADO ELECTRICA,3.0
LITE1565A,LO TRÁGICO Y LO CÓMICO,3.0
FISI1028C,COMPL. FÍSICA II,0.0
MUSI1416,INSTRUMENTO 2 - 15-GUITARRA,4.0
MEDI2000,REQUISITO DE VACUNAS 5° SEM,0.0
ISIS1404,TI EN LAS ORGANIZACIONES,3.0
IIND2106C,REFUERZO PROBA Y ESTAD I,0.0
IELE4100,PLANEAMIENTO SISTEMAS POTENCIA,4.0
FISI1018C,COMPL. FÍSICA I,0.0
DERE1201,DERECHO ROMANO,3.0
ECON1006,PENSANDO PROBLEMAS,3.0
ADMI3503,SERVICE MANAGEMENT,3.0
IQUI3012,LAB. OPERACIONES UNITARIAS,0.0
QUIM1618C,COMPL FUND ANÁLISIS QUIM,0.0
ARQU1302,TALLER TECNICO 2,3.0
ECON1301,TALLER DE STATA,1.0
LENG1106,INGLÉS 6,0.0
LITE1611,ESPAÑOL,3.0
MBIO1101,BIOLOGIA CELULAR-LAB,0.0
PSIC1015,SEMILLERO PSICOLOGÍA Y CULTURA,0.0
MUSI1831,CORO 2,0.0
MUSI2414,INSTRUMENTO 4 - 15 - GUITARRA,4.0
ECON2204C,COMPL MEDICION Y CONTABILIDAD,0.0
HIST4710,SEM. ELECTIVO EN HISTORIA,4.0
FISI1018C,COMPL. FÍSICA I,0.0
MATE1203C,CALCULO DIFERENCIAL COMPL.,0.0
DISE2501,MEDIO: PLÁSTICOS,3.0
ARQU1201,TALLER DE HISTORIA 1,3.0
MUSI1416,INSTRUMENTO 2 - 15 - PERCUSIÓN,4.0
IBIO3380,CURRENT CHALLENGES IN COLOMBIA,3.0
MATE1203,CALCULO DIFERENCIAL,3.0
DERE3151,SEMILLERO DE INVESTIGADORES,3.0
DISE3147,E6: MODA INDUSTRIA CREATIVA,3.0
ECON2203,INTRODUCCIÓN A LA MACRO,4.0
LENG1103,INGLÉS 3,0.0
IELE1000L,LAB.INTR.ING.ELECTRI Y ELECT,0.0
ARQU1302,TALLER TECNICO 2,3.0
IQUI3032,TALLER DISEÑO PLANTAS,0.0
ICYA1117L,LAB MECANICA DE MATERIALES,0.0
ISIS1404L,LAB TI EN LAS ORGANIZACIONES,0.0
MSIN4206,COMPUTACIÓN FORENSE,4.0
IIND1001,PROGRAMA DE ACOMPAÑAMIENTO,0.0
MBIO1101,BIOLOGIA CELULAR-LAB,0.0
LENG1104,INGLÉS 4,0.0
ICYA1117,MECANICA DE MATERIALES,3.0
ECON2107,INTRODUCCIÓN A LA MICRO,3.0
DISE2521,FOTOGRAFÍA 1,3.0
MBIO1100,BIOLOGIA CELULAR-TEO,3.0
IBIO6982,TESIS 12CR,12.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
ADMI3200,OPCION DE GRADO - ASIS. INVEST,3.0
IBIO3381,LAB. CURRENT CHALL IN COL,0.0
MUSI1603,TECLADO 4,2.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
DERE2401,DERECHO PENAL,3.0
IIND2106,PROBABILIDAD Y ESTADÍSTICA I,3.0
IIND2106,PROBABILIDAD Y ESTADÍSTICA I,3.0
ICYA2001,MODELACION Y ANALISIS NUMERICO,3.0
DLIT6906,TUTORIAL DE INVESTIGACIÓN III,12.0
ECON1110,ANDES CONTIGO - ACOMPAÑAMIENTO,0.0
IELE1000C,COMPL INTR. INGENIERIA ELECTR,0.0
MATE1102,MATEMATICA ESTRUCTURAL,3.0
QUIM1618,FUNDAMENTOS ANÁLISIS QUÍMICO,3.0
FILO1392B,FILOSOFIA POLITICA MODERNA,3.0
LENG1106,INGLÉS 6,0.0
"",,0.0
ICYA2402L,LAB HIDRAULICA,0.0
LITE1611,ESPAÑOL,3.0
MHAR4005,GENIO Y FIGURA: CONSTRUCCION D,4.0
BCOM4990,TESIS 4 CR,4.0
DISE2358,COMUNICACIÓN 3,3.0
IELE6970,EXAMEN DE PROPUESTA DOCTORAL,0.0
DEPO3248,NATACION INTERMEDIOS,1.0
ESIO5400,TRABAJO FINAL,0.0
LITE1611,ESPAÑOL,3.0
CONT1441,FUNDAMENTOS DE ASEGURAMIENTO,3.0
FISI1018C,COMPL. FÍSICA I,0.0
ARQU4104,INTEGRAC.SISTEM.TENIC.,4.0
EGOB4112,PROYECTO DE GRADO I,3.0
MATE1207C,CAL. VECTORIAL COMPL,0.0
ECON2107C,COMPL INTRODUCCION A LA MICRO,0.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
DEPO3106,SQUASH AVANZADOS,1.0
IQUI3001C,COMPL. PROC. SEPARACION,0.0
MLIT4000,ESCRITURA ACADEMICA POSTGRADOS,0.0
DISE2308,PRODUCTO 3,3.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
MEDI1103,ETICA MEDICA Y PROFESIONALI. I,1.0
CIDE5316,EMPRESA Y DESARROLLO,4.0
ICYA2401L,LAB MECANICA DE FLUIDOS,0.0
DERE3202,TITULOS VALORES,3.0
ECON4659C,COMPL. TEORIA DE JUEGOS,0.0
IELE4009,SIST. LINEALES MULT. VARIABLES,4.0
DEPO1219,TENIS DE MESA INTERMEDIO,1.0
LENG1116,INGLES 1 - LENGUAS Y CULTURA,3.0
IIND2104C,REFUERZO MODELOS PROBABILISTIC,0.0
ANTR2101,ETNOLOGIA DE COLOMBIA,3.0
ARTE3603,PROYECTO NUEVO PENSUM,6.0
IIND2104C,REFUERZO MODELOS PROBABILISTIC,0.0
DERE1300,CONSTITUCION Y DEMOCRACIA,3.0
ICYA2406L,LAB POTABILIZACION,0.0
MBIO2101,BIOQUIMICA-LAB,1.0
MEDI1000,ACOMPAÑAMIENTO 1ER SEMESTRE,0.0
BCOM4991,TESIS 8 CR,8.0
EGOB4818,TUTORIAL VILLAPINZON,4.0
IIND2103,PRINCIPIOS OPTIMIZACION,3.0
LENG1105,INGLÉS 5,0.0
EINT4201,MÉTODOS DE INVESTIGACIÓN,4.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
LENG1102,INGLÉS 2,0.0
MBIO1100,BIOLOGIA CELULAR-TEO,3.0
DEPO1255,CURSO FUTSALA FEMENINO,1.0
MBIO1101,BIOLOGIA CELULAR-LAB,0.0
GEOC1022,GEOLOGIA,3.0
EDUC1005B,EDUCACION Y CIENCIA,3.0
MUSI1417,INSTRUMENTO 3 - 15 - VIOLIN,4.0
QUIM1302,LAB DE QUIMICA ORGANICA,1.0
ADMI2605,ORGANIZACIONES,3.0
CBIO6970,EXAMEN CONOCIMIENTOS,0.0
CIDE4181,SEMINARIO GÉNERO E INTERDISCIP,4.0
DEPO1230,GOLF PRINCIPIANTES,1.0
ECON1303,TALLER DE MATLAB,1.0
MATE1252C,CALCULO INTEGRAL-PROBAB COMPL,0.0
QUIM4150,SEMINARIO I,4.0
"",,0.0
IBIO6961,PROYECTO DIRIGIDO 1,4.0
IQUI2010C,COMPL. FUND PROC. INDUSTRIALES,0.0
MFIN4216,GESTION DE RIESGOS,2.0
LENG1105,INGLÉS 5,0.0
PSIC3987,PSICOLOGIA DE LA SALUD,3.0
GEOC1002,GEOCIENCIAS,3.0
MFIN4203,DERIVADOS,2.0
ICYA2401L,LAB MECANICA DE FLUIDOS,0.0
LITE1611,ESPAÑOL,3.0
DEPO3106,SELECCION DE SQUASH,1.0
DERE3168,CONFLICTO Y DIFERENCIA,3.0
ARTE1002,INDUCCIÓN AUDIOVISUALES AVANZA,0.0
FISI1018C,COMPL. FÍSICA I,0.0
HIST2422A,HISTORIA DE LA COMIDA,3.0
EECO5507,EVALUACIÓN PROYECTOS,3.0
ICYA1117L,LAB MECANICA DE MATERIALES,0.0
ICYA2001,MODELACION Y ANALISIS NUMERICO,3.0
ISIS3204,INFRAESTRUCTURA COMUNICACIONES,3.0
MBIT4101,HABILIDADES GERENCIALES EN TI,4.0
MUSI1106B,MUSICA SIGLO XIX,3.0
MEDI1218,BIOQUIMICA,4.0
ARQU2103,PROYECTO LUGAR,5.0
ECON2203,INTRODUCCIÓN A LA MACRO,4.0
ARQU1202,TALLER DE HISTORIA 2,3.0
HIST3104,INVESTIGACION DIRIGIDA,3.0
BIOL2309,ECOLOGIA-LAB,1.0
LITE1611,ESPAÑOL,3.0
FISI1029,FISICA EXPERIMENTAL II,1.0
DERE3307,ASOCIACIONES PUBLICO PRIVADA,3.0
ISIS1205L,LAB ALGORITMICA Y PROG. OBJ II,0.0
ARTE2459,MATERIALES Y TECNICAS EN ARTE,3.0
ISIS1209L,LAB ALG.Y PROGR. OBJ. II (HON),0.0
DISE2112,ESTUDIO 5: PRODUCCIÓN CREATIVA,4.0
IBIO4702,PROYECTO ESPECIAL MAESTRIA,4.0
DERE3101,HERMENEUTICA JURIDICA,3.0
IELE1000C,COMPL INTR. INGENIERIA ELECTR,0.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
IMEC6003,TUTORIAL 2,4.0
ARTE1116,TALLER BASICO 1,3.0
CSOF5103,CONTRATAC Y GERENCIA DE PROYEC,2.0
ICYA3203C,COMPL GERENCIA PROY CONSTRUCCI,0.0
IMEC1700,SEMINARIO GIAP,0.0
EDUC4303,APRENDIZAJE DE SEGUNDA LENGUA,4.0
IIND1001,PROGRAMA DE ACOMPAÑAMIENTO,0.0
DISE2101,ESTUDIO 4,4.0
"",,0.0
ECON4301,ECONOMETRIA AVANZADA,4.0
ISIS2603,DESARROLLO DE SW EN EQUIPO,3.0
DISE2517,TIPOGRAFÍA,3.0
MUSI1209,PIANO COMPLEMENTARIO 2,3.0
MBIO2101,BIOQUIMICA-LAB,1.0
EDUC4025,FUNDAMENTOS DE INVESTIGACIÓN E,4.0
IMEC6700,SEMINARIO DE DOCTORADO,0.0
ICYA3406,MODELACION AMBIENTAL,3.0
ICYA2203C,COMPL ANALISIS SIST ESTRUCT.,0.0
FISI1028C,COMPL. FÍSICA II,0.0
MATE1252,CALCULO INTEGRAL-PROBABILIDAD,3.0
MGEO4504,MAPA,2.0
ARQU3912,PROYECTO UNIDAD AVANZADA GRP3,5.0
MUSI0001,PASANTIA MINISTERIO CULTURA,5.0
PSIC2314,PSICOLOG DEL LENGUAJE,3.0
DERE1300,CONSTITUCION Y DEMOCRACIA,3.0
FISI1000C,COMPL. PREFISICA,0.0
QUIM1106,LAB DE APLICACIONS DE QUIMICA,0.0
DISE1107,ESTUDIO 2,4.0
MUSI1417,INSTRUMENTO 3 - 15 - VIOLIN,4.0
MUSI2201,PIANO COMPLEMENTARIO 5,3.0
HIST6008,PASANTÍA EN EL EXTERIOR,0.0
MUSI1210,PIANO COMPLEMENTARIO 3,3.0
HIST3510,SEM. NORBERT ELIAS: HIST. REL.,3.0
MUSI2200,PIANO COMPLEMENTARIO 4,3.0
ARQU2420,PROYECTO URBANO,3.0
FISI1028C,COMPL. FÍSICA II,0.0
MINE4101,CIENCIA DE DATOS APLICADA,4.0
EINT4000,INTERCAMBIO MAESTRIA,2.0
MATE1201,PRECALCULO,3.0
BIOL3302,FISIOLOGIA VEGETAL-TEO,3.0
ISIS1304,FUND INFRAESTRUCTURA TECNOLÓGI,3.0
MBIO1101,BIOLOGIA CELULAR-LAB,0.0
IIND2106,PROBABILIDAD Y ESTADÍSTICA I,3.0
ICYA1122L,LAB MATERIALES ING CIVIL,0.0
IELE4231,SISTEMS ELECTRONICOS EMBEBIDOS,4.0
ARTE3602,ANTEPROYECTO NUEVO,3.0
MBIT4301,PROYECTO FINAL,4.0
LENG1104,INGLÉS 4,0.0
MBIO3513,GENOMICA Y BIOINFORMATICA,3.0
DDER6203,SEMINARIO DE INVESTIGACION,8.0
DEPO1226,KARATE PRINCIPIANTES,1.0
"",,0.0
MADM4206,GERENCIA FINANCIERA,4.0
ANTR4974,SEM. ELECTIVO H0MOLOGADO POS 1,0.0
ARTE2101,FUNDAMENTOS DE PINTURA,3.0
FISI1029,FISICA EXPERIMENTAL II,1.0
ICYA2101,TERMOQUIMICA AMBIENTAL,3.0
STRA5430,PUESTAS A TIERRA,2.0
ICYA2402L,LAB HIDRAULICA,0.0
CBIO6971,EXAMEN DE CANDIDATURA,0.0
DERE3577,NEGOCIACION RESOLUC.CONFLICTOS,3.0
DISE1107,ESTUDIO 2,4.0
DISE3604,LABORATORIO DE PATRONES,3.0
IIND2107C,REFUERZO PROBA Y ESTD II,0.0
MUSI1610,SOFTWARE MUSICAL 1,2.0
LENG1201,FRANCÉS 1,3.0
MUSI1417,INSTRUMENTO 3 - 15-GUITARRA,4.0
MADM4650,ORGANIZACIONES,4.0
MBIO1101,BIOLOGIA CELULAR-LAB,0.0
"",,0.0
DEPO1224,DEFENSA PERSONAL,1.0
ECON4568,MICROECONOMIA III,4.0
IIND2109,SISTEMAS APOYO A LA DECISION,3.0
LENG1104,INGLÉS 4,0.0
MBIO3913,"TRABAJO GRADO, MONOGR, PRAC.GR",3.0
MMER4302,COMUNICACIONES INTEG MERCADEO,2.0
PSIC3883,PSICOLOGIA SOCIAL DEL DEPORTE,3.0
MATE1214C,CALC.INTEG-ECUAC.DIFEREN COMPL,0.0
ARTE1213,TALLER DEL TIEMPO,3.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
FISI1018,FISICA I,3.0
DERE1101,INTRODUCCION AL DERECHO,4.0
MBAE4222,PLANEACION FINANCIERA,2.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
PSIC2504,PSICOL SOCIAL EXPERIM,3.0
IBIO2250,FENÓMENOS DE TRANSPORTE BIOLÓG,3.0
IELE4005,PROYECTO ESPECIAL I,4.0
DISE2306,PRODUCTO 1,3.0
LENG1106,INGLÉS 6,0.0
EDUC1025B,INFANCIA Y CULTURA,3.0
IMEC2543L,LAB DINAMICA DE MAQUINARIA,0.0
DERE1103,SOCIOLOGIA JURIDICA,3.0
ECON3609,SEM. COYUNTURA ECONOMICA,3.0
QUIM1111,QUIMICA EXPERIMENTAL,0.0
ADMI1401,TALLER HABILIDADES INFORMATICA,1.0
IBIO6005,TUTORIAL 4,4.0
ICYA1117C,COMPL. MECANICA DE MATERIALES,0.0
MPET4900,ASISTENCIA TUTORIA MPET,0.0
MMER4301,COMPORTAMIENTO DEL CONSUMIDOR,2.0
ECON1501,HISTORIA ECONOMICA GENERAL,3.0
MATE1207C,CAL. VECTORIAL COMPL,0.0
DISE1000,CAPACITACIÓN ARQ-DIS,0.0
EDUC4112,POLITICAS PUBL EN PRIM INFANCI,4.0
BCOM4980,POYECTO FINAL,4.0
MUSI2500,TALLER DE COMPOSICION 1,3.0
MATE1214,CALCULO INTEGRAL-ECUAC.DIFEREN,3.0
ADMI3200,OPCION DE GRADO-TG (FINANZAS),3.0
EGOB3004,EVALUACIÓN DE POLÍTICAS PÚBL,3.0
MUSI1415,INSTRUMENTO 1 - 15-PIANO,4.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
EGOB4004,INTERCAMBIO MAESTRIA,2.0
DEPO1218,TENIS DE CAMPO PRINCIPIANTES,1.0
DEPO3107,SELECCION TENIS DE CAMPO,1.0
IIND1000,INTROD. INGEN. INDUSTRIAL,3.0
MATE1207C,CAL. VECTORIAL COMPL,0.0
ARTE3992,PRACTICA PROFESIONAL - 3,3.0
IMEC3460C,COMPL.SISTEMAS DE MANUFACTURA,0.0
LITE3402,SEMINARIO DE LATIN IV,3.0
LENG1105,INGLÉS 5,0.0
CBIO4800,SEMINARIOS INVESTIGACION L.D.,4.0
MUSI1992,ELECTIVA 2,3.0
CIDE4175,GOBERN. PARTICIP E INST. LOCAL,4.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
IELE2901,MONITORIA ING ELECTR-ELECTRO 2,0.0
ICYA3078C,COMPL PROY FINL DISEÑO ING CIV,0.0
IMEC6002,TUTORIAL 1,4.0
MPET4901,PASANTÍA MPET,0.0
FISI1028C,COMPL. FÍSICA II,0.0
CISO4010,PARADIGMAS DE LOS EST. CULT,4.0
MUSI1210,PIANO COMPLEMENTARIO 3,3.0
ARQU1010,PORTAFOLIO REQUISITO DE GRADO,0.0
LENG1105,INGLÉS 5,0.0
FISI1018,FISICA I (INGLES),3.0
ARTE1116,TALLER BASICO 1,3.0
IMEC2070,MONITORIA INGENIERIA MECANICA,0.0
LENG1103,INGLÉS 3,0.0
ADMI3110,EMPRENDIMIENTO E INNOVACION,3.0
ICYA2304L,LAB FUNDAMENTOS DE GEOTECNIA,0.0
MUSI2406,INSTRUMENTO 6 - CLARINETE,5.0
EDUC4207,TESIS 2,6.0
DEPO1219,TENIS DE MESA PRINCIPIANTE,1.0
ADMI2301,FUNDAMENTOS MERCADEO,3.0
ARQU2420,PROYECTO URBANO,3.0
CONT1412C,CONTABILIDAD FINANCIERA COMPL.,0.0
GEOC3118,PALAEONTOLOGY MARINE REPTILES,3.0
ADMI3210,MERCADOS DERIVADOS,3.0
ICYA1110L,LAB QUIMICA AMBIENTAL,0.0
IMEC2520,MECÁNICA SÓLIDOS DEFORMABLES,3.0
CPOL4000,INTERCAMBIO MAESTRIA CIENCIA,2.0
MUSI2403,CONJUNTO 5,3.0
ADMI2301,FUNDAMENTOS MECADEO (INGLES),3.0
IQUI6008,TUTORIAL ESPECIAL II,1.0
IQUI6982,TESIS 12CR,12.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
MATE1214,CALCULO INTEGRAL-ECUAC.DIFEREN,3.0
ARTE3990,INSCRIPCION A GRADO,0.0
MUSI2201,PIANO COMPLEMENTARIO 5,3.0
MDIS4601,ESTUDIO MAESTRÍA 4 PROYECTO D,4.0
MBIO2103,BIOLOGIA MOLECULAR-LAB,1.0
DEPO1220,POWER YOGA,1.0
MATE1005B,LEONARDO DA VINCI,3.0
ECON3301,ECONOMETRIA 2,4.0
IMEC4703,TESIS DOBLE DIPLOMA,8.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
ISIS3510L,LAB. CONSTR. APLICAC. MOVILES,0.0
MFIN4248,ESTADIST. APLICADA MERCADEO-E,2.0
ADMI2206,COMPORTAMIENTO DEL CONSUMIDOR,3.0
IIND2302C,COMPL. PENS SISTE ORGANIZACION,0.0
ADMI1401,TALLER HABILIDADES INFORMATICA,1.0
FISI1028,FISICA II,3.0
MUSI1203,ARMONIA 2,3.0
"",,0.0
IIND2109C,REFUERZO SIST. APOYO DECISION,0.0
ECON4659C,COMPL. TEORIA DE JUEGOS,0.0
MFIN4238,PLANEACION FINANCIERA,2.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
ARTE2114,OBJETO Y CONTEXTO,3.0
MIAD4103,FUNDAMENT. ADMIN. Y PENSADORES,4.0
FISI1028C,COMPL. FÍSICA II,0.0
ADMI1203,PLANEACION FINANCIERA,3.0
DERE2203,PROCEDIMIENTOS,4.0
IQUI2200L,TALLER DISEÑO EXPERIMENTAL,0.0
ARTI4203,ARQUITECTURA DE INFRAESTRUCTUR,4.0
HIST4990,INSCRIPCION A GRADO,0.0
IELE2009,COMPUTACION CIENTIFICA EN IEE,3.0
SPUB4106,PROYECTO DE GRADO I,2.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
ISIS2503L,LAB. ARQUITEC. Y DISEÑO DE SW,0.0
MUSI1204,ARMONIA 3,3.0
ECON3727,SEM POL. DE DESARROLLO Y ELCA.,3.0
ISIS1205,ALGORITMICA Y PROGR. OBJ. II,3.0
LENG1201,FRANCÉS 1,3.0
ICYA3408L,LAB TRATAMIENTO AGUAS RESIDU,0.0
MBIO2102C,COMPL. BIOLOGIA MOLECULAR,0.0
LENG1203,FRANCÉS 3,3.0
MATE1201,PRECALCULO (SIGMA),3.0
DGGJ4302,TUTORIA TRABAJO DE GRADO,4.0
DISE1405,M-T: EXPRESIÓN TRIDIMENSIONAL,3.0
ECON4213C,COMPL MACROECONOMI AVANZADA LP,0.0
ICYA3306L,LAB SISTEMAS DE TRANSPORTE,0.0
ISIS1104,MATEMÁTICA ESTRUCTURAL Y LÓGIC,3.0
ARQU2101,PROYECTO HABITAR,5.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
ARTE3403,TALLER DE PROYECTOS,3.0
ECON2102C,COMPL MICROECONOMÍA 3,0.0
CISO4604,"FEMINISMOS,SUBJETIV. BRAIDOTTI",4.0
ICYA2402C,COMPL HIDRAULICA,0.0
IMEC1001,FUNDAMENTOS DE EXPERIMENT.,3.0
FISI1013,LABORATORIO DE FISICA BASICA 1,1.0
